condition,true_class,seed,policy,selected_action,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
process_disturbance_2.70,process_disturbance,38146,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.5280409524924308,0.010697604568584127,0.00032546002943556473,0.729265318114143,1.703662778572292,True,0
process_disturbance_2.70,process_disturbance,38146,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.5343512275649883,0.009942319169853922,0.00036486738965968435,0.6875732170362354,1.5696225751815442,True,0
process_disturbance_2.70,process_disturbance,38147,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.3675671518224334,0.008327586455663179,0.0012759727287090517,0.6285471104426456,0.9670605454309015,True,0
process_disturbance_2.70,process_disturbance,38147,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.3675671518224334,0.008327586455663179,0.0012759727287090517,0.6285471104426456,0.9670605454309015,True,0
process_disturbance_2.70,process_disturbance,38147,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.3461765804360614,0.007514227964160967,0.0008819498152596861,0.5880526073455311,0.8649621051498881,True,0
process_disturbance_2.70,process_disturbance,38148,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4286389070486305,0.00746424537531323,0.005238107940309433,0.6247098549359901,1.0133184903270827,True,0
process_disturbance_2.70,process_disturbance,38148,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4286389070486305,0.00746424537531323,0.005238107940309433,0.6247098549359901,1.0133184903270827,True,0
process_disturbance_2.70,process_disturbance,38148,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.4278970064285524,0.007115859066647588,0.0041362068155201825,0.5878795066516123,0.9362785984903548,True,0
process_disturbance_2.70,process_disturbance,38149,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4231958383888619,0.009285757154315198,0.0020717333413177164,0.6363302631371714,1.3928903326412971,True,0
process_disturbance_2.70,process_disturbance,38149,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4231958383888619,0.009285757154315198,0.0020717333413177164,0.6363302631371714,1.3928903326412971,True,0
process_disturbance_2.70,process_disturbance,38149,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.4242445708756105,0.008823135924080424,0.0017971157144338612,0.6082972243265837,1.2782610700017136,True,0
process_disturbance_2.70,process_disturbance,38150,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.40158444701338447,0.010291296622959885,0.0009517146132498322,0.6416645534702939,1.2495852741032376,True,0
process_disturbance_2.70,process_disturbance,38150,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.40158444701338447,0.010291296622959885,0.0009517146132498322,0.6416645534702939,1.2495852741032376,True,0
process_disturbance_2.70,process_disturbance,38150,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.3962878845290552,0.009622891496193572,0.0006236310350405949,0.610330522584365,1.1568252625329258,True,0
process_disturbance_2.70,process_disturbance,38151,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.5094331158610157,0.008745793518504026,0.0031388416142229536,0.6963957139130702,1.4301829348528834,True,0
process_disturbance_2.70,process_disturbance,38151,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.5094331158610157,0.008745793518504026,0.0031388416142229536,0.6963957139130702,1.4301829348528834,True,0
process_disturbance_2.70,process_disturbance,38151,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.5104004318188204,0.00785435490821012,0.002512618532455546,0.6498575412386809,1.3310416088626584,True,0
process_disturbance_2.70,process_disturbance,38152,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.32169421920028696,0.00879113889085144,0.01192562630209626,0.6396056658873425,1.5641730364914328,True,0
process_disturbance_2.70,process_disturbance,38152,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.32169421920028696,0.00879113889085144,0.01192562630209626,0.6396056658873425,1.5641730364914328,True,0
process_disturbance_2.70,process_disturbance,38152,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.3054426033410322,0.008234959964293747,0.010480557896288323,0.6049703376068136,1.4404451651349357,True,0
process_disturbance_2.70,process_disturbance,38153,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4061126655806765,0.010299210626125013,0.0010844247764755233,0.6429171540743673,1.2480924455291917,True,0
process_disturbance_2.70,process_disturbance,38153,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4061126655806765,0.010299210626125013,0.0010844247764755233,0.6429171540743673,1.2480924455291917,True,0
process_disturbance_2.70,process_disturbance,38153,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.40385190818830935,0.009483148111925414,0.0007282667217989314,0.6082675140479832,1.161788528710767,True,0
process_disturbance_2.70,process_disturbance,38154,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.36157381623933343,0.010477621324400659,0.00013157129930363443,0.6654196115343549,1.305744833084531,True,0
process_disturbance_2.70,process_disturbance,38154,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.36157381623933343,0.010477621324400659,0.00013157129930363443,0.6654196115343549,1.305744833084531,True,0
process_disturbance_2.70,process_disturbance,38154,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.35467504822797563,0.00969058874009575,0.0005875794528058531,0.6235212636058841,1.226010470310358,True,0
process_disturbance_2.70,process_disturbance,38155,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.3623877362318535,0.009316913320450692,0.000334335700837185,0.6961431028662685,1.2931345839348687,True,0
process_disturbance_2.70,process_disturbance,38155,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.3623877362318535,0.009316913320450692,0.000334335700837185,0.6961431028662685,1.2931345839348687,True,0
process_disturbance_2.70,process_disturbance,38155,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.35939730630168293,0.008678708182005643,0.0003213650023417003,0.6540795949621264,1.1478947500041268,True,0
process_disturbance_2.70,process_disturbance,38156,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4697277284488112,0.00980705648785198,0.0018689972918810582,0.6818353107907824,1.5189616390274214,True,0
process_disturbance_2.70,process_disturbance,38156,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4697277284488112,0.00980705648785198,0.0018689972918810582,0.6818353107907824,1.5189616390274214,True,0
process_disturbance_2.70,process_disturbance,38156,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.4611322592916178,0.009024133656480887,0.002994572068058088,0.6443963207131569,1.3754598069747148,True,0
process_disturbance_2.70,process_disturbance,38157,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4709072187664978,0.008856454062437678,0.0001165296097206392,0.6699788169472413,1.4054092388098602,True,0
process_disturbance_2.70,process_disturbance,38157,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4709072187664978,0.008856454062437678,0.0001165296097206392,0.6699788169472413,1.4054092388098602,True,0
process_disturbance_2.70,process_disturbance,38157,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.4676366160318157,0.008036396280319432,0.001041901032871273,0.6325188171779673,1.30922155904755,True,0
process_disturbance_2.70,process_disturbance,38158,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4067788221698601,0.011551420559776924,0.0026499231734083972,0.6421152888613159,1.4092349710056624,True,0
process_disturbance_2.70,process_disturbance,38158,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4067788221698601,0.011551420559776924,0.0026499231734083972,0.6421152888613159,1.4092349710056624,True,0
process_disturbance_2.70,process_disturbance,38158,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.40095354507373177,0.010754927015010402,0.002266115954559278,0.6028974109651044,1.3161640987425365,True,0
process_disturbance_2.70,process_disturbance,38159,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.31531481427972224,0.007189326416797673,0.00240127705095039,0.6415632229575823,1.0566420919875525,True,0
process_disturbance_2.70,process_disturbance,38159,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.31531481427972224,0.007189326416797673,0.00240127705095039,0.6415632229575823,1.0566420919875525,True,0
process_disturbance_2.70,process_disturbance,38159,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.3014467537855683,0.006618139575829016,0.002183894993782576,0.6034780864505583,0.9613465402023458,True,0
process_disturbance_2.70,process_disturbance,38160,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.3931956269933688,0.010057663490393378,0.0017461248149264197,0.6952101810350623,1.3563572879103454,True,0
process_disturbance_2.70,process_disturbance,38160,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.3931956269933688,0.010057663490393378,0.0017461248149264197,0.6952101810350623,1.3563572879103454,True,0
process_disturbance_2.70,process_disturbance,38160,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.3969127910033088,0.009431397226347402,0.0021547225027982453,0.650640537780301,1.2265041853972813,True,0
process_disturbance_2.70,process_disturbance,38161,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.3672730028106033,0.010045562510175464,0.004389403881719711,0.7071661580155941,1.3435431243221716,True,0
process_disturbance_2.70,process_disturbance,38161,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.3672730028106033,0.010045562510175464,0.004389403881719711,0.7071661580155941,1.3435431243221716,True,0
process_disturbance_2.70,process_disturbance,38161,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.3761088443803416,0.008879745581059428,0.002935794401252134,0.6666538089687124,1.2064280599028416,True,0
process_disturbance_2.70,process_disturbance,38162,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4819704065763669,0.011012983847087264,0.0007555364464459924,0.6762110464531812,1.4465328712799734,True,0
process_disturbance_2.70,process_disturbance,38162,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4819704065763669,0.011012983847087264,0.0007555364464459924,0.6762110464531812,1.4465328712799734,True,0
process_disturbance_2.70,process_disturbance,38162,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.474633721174995,0.010453827608539095,1.001584479198847e-05,0.6353384903393745,1.3137869818942491,True,0
process_disturbance_2.70,process_disturbance,38163,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.36741085119923034,0.008288000820786142,0.0053992060669982855,0.6591321277975309,1.3930305004452126,True,0
process_disturbance_2.70,process_disturbance,38163,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.36741085119923034,0.008288000820786142,0.0053992060669982855,0.6591321277975309,1.3930305004452126,True,0
process_disturbance_2.70,process_disturbance,38163,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.36145456228397305,0.0077658166069950315,0.004665002898513904,0.6210513084406001,1.2760795612478666,True,0
process_disturbance_2.70,process_disturbance,38164,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4087742418268847,0.009675575268793396,0.010048878887998103,0.6475076809795085,1.1494932931830795,True,0
process_disturbance_2.70,process_disturbance,38164,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4087742418268847,0.009675575268793396,0.010048878887998103,0.6475076809795085,1.1494932931830795,True,0
process_disturbance_2.70,process_disturbance,38164,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.39899028893024285,0.008766015304816537,0.007887057100661843,0.6037914235756425,1.0619782118717072,True,0
process_disturbance_2.70,process_disturbance,38165,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.46741471227755027,0.007971365049843382,0.0014586283773836417,0.6409001260272599,1.1463389005125553,True,0
process_disturbance_2.70,process_disturbance,38165,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.46741471227755027,0.007971365049843382,0.0014586283773836417,0.6409001260272599,1.1463389005125553,True,0
process_disturbance_2.70,process_disturbance,38165,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.4485619008719657,0.007310389062075817,0.00043665131413317404,0.6018468036128076,1.0400126189974048,True,0
process_disturbance_2.70,process_disturbance,38166,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.5225415536271173,0.01137687889842583,0.0021593496942018398,0.6659125643280662,1.4947533562687136,True,0
process_disturbance_2.70,process_disturbance,38166,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.5225415536271173,0.01137687889842583,0.0021593496942018398,0.6659125643280662,1.4947533562687136,True,0
process_disturbance_2.70,process_disturbance,38166,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.5167296233193885,0.01066402900502848,0.002134297875623359,0.6204487492190193,1.374997793829329,True,0
process_disturbance_2.70,process_disturbance,38167,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.42623111468060143,0.008404002168775059,0.0035712396340854546,0.6294136475146185,1.2374709980642338,True,0
process_disturbance_2.70,process_disturbance,38167,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.42623111468060143,0.008404002168775059,0.0035712396340854546,0.6294136475146185,1.2374709980642338,True,0
process_disturbance_2.70,process_disturbance,38167,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.42198817935958527,0.007810143755076319,0.0027485069819438435,0.5908315205084619,1.1344917233560903,True,0
process_disturbance_2.70,process_disturbance,38168,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4304279195029462,0.009727756851042203,0.0019644220888751507,0.6673948644037331,1.2724351940145826,True,0
process_disturbance_2.70,process_disturbance,38168,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4304279195029462,0.009727756851042203,0.0019644220888751507,0.6673948644037331,1.2724351940145826,True,0
process_disturbance_2.70,process_disturbance,38168,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.4178242854682894,0.008629264297098404,0.0012047784317568144,0.6315065385395087,1.1503635302510962,True,0
process_disturbance_2.70,process_disturbance,38169,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.36341165764737277,0.008645187068174435,0.010466215027379433,0.6833577410588519,1.3184411583271052,True,0
process_disturbance_2.70,process_disturbance,38169,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.36341165764737277,0.008645187068174435,0.010466215027379433,0.6833577410588519,1.3184411583271052,True,0
process_disturbance_2.70,process_disturbance,38169,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.37774120282847967,0.007959163138476097,0.00825114226800594,0.638881085907878,1.219203367266593,True,0
process_disturbance_2.70,process_disturbance,38170,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4030891951627624,0.008960908982537876,0.006099657855950347,0.6750895633527263,1.4855965189439684,True,0
process_disturbance_2.70,process_disturbance,38170,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.4030891951627624,0.008960908982537876,0.006099657855950347,0.6750895633527263,1.4855965189439684,True,0
process_disturbance_2.70,process_disturbance,38170,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.37804202980111107,0.008113185049615133,0.004754424005932512,0.6319986907821402,1.3234564471687669,True,0
process_disturbance_2.70,process_disturbance,38171,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.41036862374731825,0.010462471914164776,0.004736365265243236,0.6573206330988316,1.39376414272583,True,0
process_disturbance_2.70,process_disturbance,38171,generic_uncertainty,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.41036862374731825,0.010462471914164776,0.004736365265243236,0.6573206330988316,1.39376414272583,True,0
process_disturbance_2.70,process_disturbance,38171,failure_aware,accuracy_guard,0.9,1.75,False,False,0.54,0.46,0.06,0.06,0.3939577422139653,0.00948816834892396,0.004431837857020282,0.6140132837538451,1.237880751800671,True,0
process_disturbance_2.70,process_disturbance,38172,baseline,normal,1.0,1.0,True,True,0.54,0.46,0.06,0.06,0.43490784093228163,0.009813759837879164,0.00937340086895877,0.6332540250222348,1.3142115564252879,True,0
