condition,true_class,sequence_replicate,evidence_budget,policy,selected_action,reference_action,action_matches_reference,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,estimated_p_pass,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
measurement_noise_0.850,measurement_noise,89,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.05,0.2,0.22,0.8,0.06,0.337910775694368,0.007497663255708049,0.025734204865061616,0.8268843405152642,0.9173155978313319,True,0
measurement_noise_0.850,measurement_noise,89,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.05,0.2,0.22,0.8,0.06,0.337910775694368,0.007497663255708049,0.025734204865061616,0.8268843405152642,0.9173155978313319,True,0
measurement_noise_0.850,measurement_noise,90,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.6,1.0,0.0,0.2,0.22,0.8,0.06,0.4769336129693169,0.007713319425397464,0.000976186044331806,0.8973268833951392,0.8754842700264756,True,0
measurement_noise_0.850,measurement_noise,90,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.6,1.0,0.0,0.2,0.22,0.8,0.06,0.476725361775615,0.007674570221896313,0.001031960127159337,0.8970312161990679,0.8689628687240465,True,0
measurement_noise_0.850,measurement_noise,90,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.6,1.0,0.0,0.2,0.22,0.8,0.06,0.476725361775615,0.007674570221896313,0.001031960127159337,0.8970312161990679,0.8689628687240465,True,0
measurement_noise_0.850,measurement_noise,90,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.1,0.3,0.9,0.0,0.2,0.22,0.8,0.06,0.4769336129693169,0.007713319425397464,0.000976186044331806,0.8973268833951392,0.8754842700264756,True,0
measurement_noise_0.850,measurement_noise,90,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.3,0.9,0.0,0.2,0.22,0.8,0.06,0.476725361775615,0.007674570221896313,0.001031960127159337,0.8970312161990679,0.8689628687240465,True,0
measurement_noise_0.850,measurement_noise,90,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.3,0.9,0.0,0.2,0.22,0.8,0.06,0.476725361775615,0.007674570221896313,0.001031960127159337,0.8970312161990679,0.8689628687240465,True,0
measurement_noise_0.850,measurement_noise,90,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.1,0.2,0.9,0.1,0.2,0.22,0.8,0.06,0.4769336129693169,0.007713319425397464,0.000976186044331806,0.8973268833951392,0.8754842700264756,True,0
measurement_noise_0.850,measurement_noise,90,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.2,0.9,0.1,0.2,0.22,0.8,0.06,0.476725361775615,0.007674570221896313,0.001031960127159337,0.8970312161990679,0.8689628687240465,True,0
measurement_noise_0.850,measurement_noise,90,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.2,0.9,0.1,0.2,0.22,0.8,0.06,0.476725361775615,0.007674570221896313,0.001031960127159337,0.8970312161990679,0.8689628687240465,True,0
measurement_noise_0.850,measurement_noise,91,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.2,1.0,0.2,0.2,0.22,0.8,0.06,0.4084247627610902,0.01062758575677833,0.02886072452885846,0.8303179487038074,1.010475950236148,True,0
measurement_noise_0.850,measurement_noise,91,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.2,1.0,0.2,0.2,0.22,0.8,0.06,0.40960907249058437,0.010550911170178673,0.028569646214702704,0.82912748450721,0.9987304180913339,True,0
measurement_noise_0.850,measurement_noise,91,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.2,1.0,0.2,0.2,0.22,0.8,0.06,0.40960907249058437,0.010550911170178673,0.028569646214702704,0.82912748450721,0.9987304180913339,True,0
measurement_noise_0.850,measurement_noise,91,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.1,1.0,0.1,0.2,0.22,0.8,0.06,0.4084247627610902,0.01062758575677833,0.02886072452885846,0.8303179487038074,1.010475950236148,True,0
measurement_noise_0.850,measurement_noise,91,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.1,1.0,0.1,0.2,0.22,0.8,0.06,0.40960907249058437,0.010550911170178673,0.028569646214702704,0.82912748450721,0.9987304180913339,True,0
measurement_noise_0.850,measurement_noise,91,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.1,1.0,0.1,0.2,0.22,0.8,0.06,0.40960907249058437,0.010550911170178673,0.028569646214702704,0.82912748450721,0.9987304180913339,True,0
measurement_noise_0.850,measurement_noise,91,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.15,0.15,0.85,0.1,0.2,0.22,0.8,0.06,0.4084247627610902,0.01062758575677833,0.02886072452885846,0.8303179487038074,1.010475950236148,True,0
measurement_noise_0.850,measurement_noise,91,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.15,0.85,0.1,0.2,0.22,0.8,0.06,0.40960907249058437,0.010550911170178673,0.028569646214702704,0.82912748450721,0.9987304180913339,True,0
measurement_noise_0.850,measurement_noise,91,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.15,0.85,0.1,0.2,0.22,0.8,0.06,0.40960907249058437,0.010550911170178673,0.028569646214702704,0.82912748450721,0.9987304180913339,True,0
measurement_noise_0.850,measurement_noise,92,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.4,0.8,0.2,0.2,0.22,0.8,0.06,0.6038530563527269,0.011004684818947036,0.009315336268362562,0.9090317506591501,1.3111504479220595,True,0
measurement_noise_0.850,measurement_noise,92,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.4,0.8,0.2,0.2,0.22,0.8,0.06,0.6047677342013346,0.010932912629240931,0.009240456037763134,0.908517735916511,1.301099209886926,True,0
measurement_noise_0.850,measurement_noise,92,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.4,0.8,0.2,0.2,0.22,0.8,0.06,0.6047677342013346,0.010932912629240931,0.009240456037763134,0.908517735916511,1.301099209886926,True,0
measurement_noise_0.850,measurement_noise,92,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.3,0.7,0.1,0.2,0.22,0.8,0.06,0.6038530563527269,0.011004684818947036,0.009315336268362562,0.9090317506591501,1.3111504479220595,True,0
measurement_noise_0.850,measurement_noise,92,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.7,0.1,0.2,0.22,0.8,0.06,0.6047677342013346,0.010932912629240931,0.009240456037763134,0.908517735916511,1.301099209886926,True,0
measurement_noise_0.850,measurement_noise,92,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.7,0.1,0.2,0.22,0.8,0.06,0.6047677342013346,0.010932912629240931,0.009240456037763134,0.908517735916511,1.301099209886926,True,0
measurement_noise_0.850,measurement_noise,92,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.25,0.8,0.05,0.2,0.22,0.8,0.06,0.6038530563527269,0.011004684818947036,0.009315336268362562,0.9090317506591501,1.3111504479220595,True,0
measurement_noise_0.850,measurement_noise,92,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.25,0.8,0.05,0.2,0.22,0.8,0.06,0.6047677342013346,0.010932912629240931,0.009240456037763134,0.908517735916511,1.301099209886926,True,0
measurement_noise_0.850,measurement_noise,92,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.25,0.8,0.05,0.2,0.22,0.8,0.06,0.6047677342013346,0.010932912629240931,0.009240456037763134,0.908517735916511,1.301099209886926,True,0
measurement_noise_0.850,measurement_noise,93,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.0,1.0,0.0,0.2,0.22,0.8,0.06,0.3934112529558245,0.007277244086163941,0.00018239817823106907,0.7793169805514925,0.9048184198028068,True,0
measurement_noise_0.850,measurement_noise,93,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.0,1.0,0.0,0.2,0.22,0.8,0.06,0.3951086670172826,0.007290926479750161,4.307216642174261e-05,0.7781277881515734,0.9025768425345733,True,0
measurement_noise_0.850,measurement_noise,93,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.0,1.0,0.0,0.2,0.22,0.8,0.06,0.3951086670172826,0.007290926479750161,4.307216642174261e-05,0.7781277881515734,0.9025768425345733,True,0
measurement_noise_0.850,measurement_noise,93,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.1,0.1,0.9,0.0,0.2,0.22,0.8,0.06,0.3934112529558245,0.007277244086163941,0.00018239817823106907,0.7793169805514925,0.9048184198028068,True,0
measurement_noise_0.850,measurement_noise,93,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.1,0.9,0.0,0.2,0.22,0.8,0.06,0.3951086670172826,0.007290926479750161,4.307216642174261e-05,0.7781277881515734,0.9025768425345733,True,0
measurement_noise_0.850,measurement_noise,93,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.1,0.9,0.0,0.2,0.22,0.8,0.06,0.3951086670172826,0.007290926479750161,4.307216642174261e-05,0.7781277881515734,0.9025768425345733,True,0
measurement_noise_0.850,measurement_noise,93,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.15,0.2,0.85,0.05,0.2,0.22,0.8,0.06,0.3934112529558245,0.007277244086163941,0.00018239817823106907,0.7793169805514925,0.9048184198028068,True,0
measurement_noise_0.850,measurement_noise,93,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.2,0.85,0.05,0.2,0.22,0.8,0.06,0.3951086670172826,0.007290926479750161,4.307216642174261e-05,0.7781277881515734,0.9025768425345733,True,0
measurement_noise_0.850,measurement_noise,93,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.2,0.85,0.05,0.2,0.22,0.8,0.06,0.3951086670172826,0.007290926479750161,4.307216642174261e-05,0.7781277881515734,0.9025768425345733,True,0
measurement_noise_0.850,measurement_noise,94,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.2,1.0,0.0,0.2,0.22,0.8,0.06,0.44567083478437064,0.008189729498473077,0.007721017183952794,0.8603248317353543,1.1765879804161883,True,0
measurement_noise_0.850,measurement_noise,94,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.2,1.0,0.0,0.2,0.22,0.8,0.06,0.44723066262037814,0.008138664296027184,0.00781352009564451,0.8599925193983995,1.168262374659723,True,0
measurement_noise_0.850,measurement_noise,94,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.2,1.0,0.0,0.2,0.22,0.8,0.06,0.44723066262037814,0.008138664296027184,0.00781352009564451,0.8599925193983995,1.168262374659723,True,0
measurement_noise_0.850,measurement_noise,94,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.1,0.2,0.9,0.0,0.2,0.22,0.8,0.06,0.44567083478437064,0.008189729498473077,0.007721017183952794,0.8603248317353543,1.1765879804161883,True,0
measurement_noise_0.850,measurement_noise,94,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.2,0.9,0.0,0.2,0.22,0.8,0.06,0.44723066262037814,0.008138664296027184,0.00781352009564451,0.8599925193983995,1.168262374659723,True,0
measurement_noise_0.850,measurement_noise,94,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.2,0.9,0.0,0.2,0.22,0.8,0.06,0.44723066262037814,0.008138664296027184,0.00781352009564451,0.8599925193983995,1.168262374659723,True,0
measurement_noise_0.850,measurement_noise,94,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.1,0.8,0.0,0.2,0.22,0.8,0.06,0.44567083478437064,0.008189729498473077,0.007721017183952794,0.8603248317353543,1.1765879804161883,True,0
measurement_noise_0.850,measurement_noise,94,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.1,0.8,0.0,0.2,0.22,0.8,0.06,0.44723066262037814,0.008138664296027184,0.00781352009564451,0.8599925193983995,1.168262374659723,True,0
measurement_noise_0.850,measurement_noise,94,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.1,0.8,0.0,0.2,0.22,0.8,0.06,0.44723066262037814,0.008138664296027184,0.00781352009564451,0.8599925193983995,1.168262374659723,True,0
measurement_noise_0.850,measurement_noise,95,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.0,0.8,0.0,0.2,0.22,0.8,0.06,0.3052081382454528,0.0077222415064096715,0.010459104539611741,0.8860959242857811,1.2568339649936222,True,0
measurement_noise_0.850,measurement_noise,95,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.0,0.8,0.0,0.2,0.22,0.8,0.06,0.31041190129630347,0.007738790037691495,0.010290233844192698,0.8861424392542155,1.2469354852987025,True,0
measurement_noise_0.850,measurement_noise,95,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.0,0.8,0.0,0.2,0.22,0.8,0.06,0.31041190129630347,0.007738790037691495,0.010290233844192698,0.8861424392542155,1.2469354852987025,True,0
measurement_noise_0.850,measurement_noise,95,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.1,0.1,0.9,0.2,0.2,0.22,0.8,0.06,0.3052081382454528,0.0077222415064096715,0.010459104539611741,0.8860959242857811,1.2568339649936222,True,0
measurement_noise_0.850,measurement_noise,95,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.1,0.9,0.2,0.2,0.22,0.8,0.06,0.31041190129630347,0.007738790037691495,0.010290233844192698,0.8861424392542155,1.2469354852987025,True,0
measurement_noise_0.850,measurement_noise,95,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.1,0.9,0.2,0.2,0.22,0.8,0.06,0.31041190129630347,0.007738790037691495,0.010290233844192698,0.8861424392542155,1.2469354852987025,True,0
measurement_noise_0.850,measurement_noise,95,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.05,0.2,0.95,0.1,0.2,0.22,0.8,0.06,0.3052081382454528,0.0077222415064096715,0.010459104539611741,0.8860959242857811,1.2568339649936222,True,0
measurement_noise_0.850,measurement_noise,95,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.05,0.2,0.95,0.1,0.2,0.22,0.8,0.06,0.31041190129630347,0.007738790037691495,0.010290233844192698,0.8861424392542155,1.2469354852987025,True,0
measurement_noise_0.850,measurement_noise,95,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.05,0.2,0.95,0.1,0.2,0.22,0.8,0.06,0.31041190129630347,0.007738790037691495,0.010290233844192698,0.8861424392542155,1.2469354852987025,True,0
measurement_noise_0.850,measurement_noise,96,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.2,0.8,0.2,0.2,0.22,0.8,0.06,0.4761710254238008,0.00986439531345621,0.01053574662567458,0.8193566624156615,0.8469210111633323,True,0
measurement_noise_0.850,measurement_noise,96,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.2,0.2,0.22,0.8,0.06,0.4736424047689256,0.009778021426309487,0.010328808478128115,0.8188298019185938,0.8400275032763284,True,0
measurement_noise_0.850,measurement_noise,96,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.2,0.2,0.22,0.8,0.06,0.4736424047689256,0.009778021426309487,0.010328808478128115,0.8188298019185938,0.8400275032763284,True,0
measurement_noise_0.850,measurement_noise,96,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.2,0.8,0.2,0.2,0.22,0.8,0.06,0.4761710254238008,0.00986439531345621,0.01053574662567458,0.8193566624156615,0.8469210111633323,True,0
measurement_noise_0.850,measurement_noise,96,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.2,0.2,0.22,0.8,0.06,0.4736424047689256,0.009778021426309487,0.010328808478128115,0.8188298019185938,0.8400275032763284,True,0
measurement_noise_0.850,measurement_noise,96,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.2,0.2,0.22,0.8,0.06,0.4736424047689256,0.009778021426309487,0.010328808478128115,0.8188298019185938,0.8400275032763284,True,0
measurement_noise_0.850,measurement_noise,96,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.15,0.35,0.85,0.1,0.2,0.22,0.8,0.06,0.4761710254238008,0.00986439531345621,0.01053574662567458,0.8193566624156615,0.8469210111633323,True,0
measurement_noise_0.850,measurement_noise,96,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.35,0.85,0.1,0.2,0.22,0.8,0.06,0.4736424047689256,0.009778021426309487,0.010328808478128115,0.8188298019185938,0.8400275032763284,True,0
measurement_noise_0.850,measurement_noise,96,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.35,0.85,0.1,0.2,0.22,0.8,0.06,0.4736424047689256,0.009778021426309487,0.010328808478128115,0.8188298019185938,0.8400275032763284,True,0
measurement_noise_0.850,measurement_noise,97,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.4,0.6,0.0,0.2,0.22,0.8,0.06,0.43974944181989467,0.008996101139530017,0.00534422319926342,0.8750947606945771,1.248183076955141,True,0
measurement_noise_0.850,measurement_noise,97,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.4,0.6,0.0,0.2,0.22,0.8,0.06,0.44182128709920804,0.008959517712977724,0.005161151080881776,0.8727161051026732,1.239001440665931,True,0
measurement_noise_0.850,measurement_noise,97,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.4,0.6,0.0,0.2,0.22,0.8,0.06,0.44182128709920804,0.008959517712977724,0.005161151080881776,0.8727161051026732,1.239001440665931,True,0
measurement_noise_0.850,measurement_noise,97,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.3,0.8,0.0,0.2,0.22,0.8,0.06,0.43974944181989467,0.008996101139530017,0.00534422319926342,0.8750947606945771,1.248183076955141,True,0
measurement_noise_0.850,measurement_noise,97,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.3,0.8,0.0,0.2,0.22,0.8,0.06,0.44182128709920804,0.008959517712977724,0.005161151080881776,0.8727161051026732,1.239001440665931,True,0
measurement_noise_0.850,measurement_noise,97,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.3,0.8,0.0,0.2,0.22,0.8,0.06,0.44182128709920804,0.008959517712977724,0.005161151080881776,0.8727161051026732,1.239001440665931,True,0
measurement_noise_0.850,measurement_noise,97,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.15,0.25,0.85,0.1,0.2,0.22,0.8,0.06,0.43974944181989467,0.008996101139530017,0.00534422319926342,0.8750947606945771,1.248183076955141,True,0
measurement_noise_0.850,measurement_noise,97,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.25,0.85,0.1,0.2,0.22,0.8,0.06,0.44182128709920804,0.008959517712977724,0.005161151080881776,0.8727161051026732,1.239001440665931,True,0
measurement_noise_0.850,measurement_noise,97,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.25,0.85,0.1,0.2,0.22,0.8,0.06,0.44182128709920804,0.008959517712977724,0.005161151080881776,0.8727161051026732,1.239001440665931,True,0
measurement_noise_0.850,measurement_noise,98,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.6,0.0,0.4,0.0,0.2,0.22,0.8,0.06,0.5192698699227674,0.009291949156598294,0.005842878978774668,0.879091930129553,1.0094118228677151,True,0
measurement_noise_0.850,measurement_noise,98,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.2,0.22,0.8,0.06,0.5161527808269305,0.009166877558352923,0.0057106556818044,0.8785767107069344,1.00010288562421,True,0
measurement_noise_0.850,measurement_noise,98,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.6,0.0,0.4,0.0,0.2,0.22,0.8,0.06,0.5161527808269305,0.009166877558352923,0.0057106556818044,0.8785767107069344,1.00010288562421,True,0
